"ensembl_gene_id"	"entrezgene_id"	"hgnc_symbol"	"gene_biotype"
"ENSG00000134684"	8565	"YARS1"	"protein_coding"
"ENSG00000125944"	10236	"HNRNPR"	"protein_coding"
"ENSG00000091409"	3655	"ITGA6"	"protein_coding"
"ENSG00000143382"	54507	"ADAMTSL4"	"protein_coding"
"ENSG00000184007"	8073	"PTP4A2"	"protein_coding"
"ENSG00000184261"	56660	"KCNK12"	"protein_coding"
"ENSG00000235760"	644093	"MSH2-OT1"	"lncRNA"
"ENSG00000275423"	NA	"VN1R18P"	"processed_pseudogene"
"ENSG00000138081"	80204	"FBXO11"	"protein_coding"
"ENSG00000288678"	NA	""	"protein_coding"
"ENSG00000116580"	54856	"GON4L"	"protein_coding"
"ENSG00000231731"	NA	""	"lncRNA"
"ENSG00000202429"	NA	"RNU4-48P"	"snRNA"
"ENSG00000169994"	4648	"MYO7B"	"protein_coding"
"ENSG00000176092"	55057	"CRYBG2"	"protein_coding"
"ENSG00000137942"	54874	"FNBP1L"	"protein_coding"
"ENSG00000157077"	9372	"ZFYVE9"	"protein_coding"
"ENSG00000272789"	NA	""	"lncRNA"
"ENSG00000172071"	9451	"EIF2AK3"	"protein_coding"
"ENSG00000162493"	10630	"PDPN"	"protein_coding"
"ENSG00000162542"	255104	"TMCO4"	"protein_coding"
"ENSG00000178922"	81888	"HYI"	"protein_coding"
"ENSG00000188452"	375298	"CERKL"	"protein_coding"
"ENSG00000121753"	576	"ADGRB2"	"protein_coding"
"ENSG00000162992"	4760	"NEUROD1"	"protein_coding"
"ENSG00000144591"	29926	"GMPPA"	"protein_coding"
"ENSG00000162631"	22854	"NTNG1"	"protein_coding"
"ENSG00000155368"	1622	"DBI"	"protein_coding"
"ENSG00000163374"	55249	"YY1AP1"	"protein_coding"
"ENSG00000172845"	6670	"SP3"	"protein_coding"
"ENSG00000115677"	3069	"HDLBP"	"protein_coding"
"ENSG00000030419"	22807	"IKZF2"	"protein_coding"
"ENSG00000235098"	441869	"ANKRD65"	"protein_coding"
"ENSG00000143740"	116841	"SNAP47"	"protein_coding"
"ENSG00000117411"	8704	"B4GALT2"	"protein_coding"
"ENSG00000162745"	25903	"OLFML2B"	"protein_coding"
"ENSG00000187862"	164118	"TTC24"	"protein_coding"
"ENSG00000176601"	80122	"MAP3K19"	"protein_coding"
"ENSG00000162891"	50604	"IL20"	"protein_coding"
"ENSG00000204518"	343066	"AADACL4"	"protein_coding"
"ENSG00000137976"	58511	"DNASE2B"	"protein_coding"
"ENSG00000203663"	26246	"OR2L2"	"protein_coding"
"ENSG00000198128"	391192	"OR2L3"	"protein_coding"
"ENSG00000171180"	26245	"OR2M4"	"protein_coding"
"ENSG00000186501"	84065	"TMEM222"	"protein_coding"
"ENSG00000144407"	5746	"PTH2R"	"protein_coding"
"ENSG00000133067"	59352	"LGR6"	"protein_coding"
"ENSG00000288702"	54659	"UGT1A3"	"protein_coding"
"ENSG00000071575"	28951	"TRIB2"	"protein_coding"
"ENSG00000242366"	54576	"UGT1A8"	"protein_coding"
"ENSG00000185090"	149175	"MANEAL"	"protein_coding"
"ENSG00000288705"	54579	"UGT1A5"	"protein_coding"
"ENSG00000157873"	8764	"TNFRSF14"	"protein_coding"
"ENSG00000182083"	389090	"OR6B2"	"protein_coding"
"ENSG00000188886"	431705	"ASTL"	"protein_coding"
"ENSG00000244122"	54577	"UGT1A7"	"protein_coding"
"ENSG00000286095"	100996693	"SPEGNB"	"protein_coding"
"ENSG00000233087"	150786	"RAB6D"	"protein_coding"
"ENSG00000116127"	7840	"ALMS1"	"protein_coding"
"ENSG00000204505"	343070	"PRAMEF9"	"protein_coding"
"ENSG00000284733"	729759	"OR4F29"	"protein_coding"
"ENSG00000081019"	54665	"RSBN1"	"protein_coding"
"ENSG00000180667"	55432	"YOD1"	"protein_coding"
"ENSG00000177151"	403244	"OR2T35"	"protein_coding"
"ENSG00000180708"	391107	"OR10K2"	"protein_coding"
"ENSG00000168264"	359948	"IRF2BP2"	"protein_coding"
"ENSG00000162775"	64783	"RBM15"	"protein_coding"
"ENSG00000183091"	4703	"NEB"	"protein_coding"
"ENSG00000053371"	8574	"AKR7A2"	"protein_coding"
"ENSG00000081692"	65094	"JMJD4"	"protein_coding"
"ENSG00000179023"	127707	"KLHDC7A"	"protein_coding"
"ENSG00000173171"	4580	"MTX1"	"protein_coding"
"ENSG00000132128"	10489	"LRRC41"	"protein_coding"
"ENSG00000143862"	127829	"ARL8A"	"protein_coding"
"ENSG00000170075"	9283	"GPR37L1"	"protein_coding"
"ENSG00000143376"	81609	"SNX27"	"protein_coding"
"ENSG00000250734"	NA	""	"lncRNA"
"ENSG00000206635"	NA	"RNU6-1062P"	"snRNA"
"ENSG00000159409"	11189	"CELF3"	"protein_coding"
"ENSG00000227045"	NA	""	"lncRNA"
"ENSG00000178796"	284485	"RIIAD1"	"protein_coding"
"ENSG00000135636"	8291	"DYSF"	"protein_coding"
"ENSG00000206980"	NA	"RNU6-662P"	"snRNA"
"ENSG00000269621"	NA	""	"lncRNA"
"ENSG00000236940"	NA	""	"processed_pseudogene"
"ENSG00000143436"	65005	"MRPL9"	"protein_coding"
"ENSG00000143450"	51686	"OAZ3"	"protein_coding"
"ENSG00000249602"	NA	""	"lncRNA"
"ENSG00000232937"	NA	""	"lncRNA"
"ENSG00000268288"	NA	""	"lncRNA"
"ENSG00000182134"	11022	"TDRKH"	"protein_coding"
"ENSG00000203288"	109729141	"TDRKH-AS1"	"lncRNA"
"ENSG00000269489"	NA	""	"lncRNA"
"ENSG00000213171"	339398	"LINGO4"	"protein_coding"
"ENSG00000143365"	6097	"RORC"	"protein_coding"
"ENSG00000225556"	100191040	"C2CD4D"	"protein_coding"
"ENSG00000201134"	NA	""	"misc_RNA"
"ENSG00000234614"	NA	"C2CD4D-AS1"	"lncRNA"
"ENSG00000196407"	284486	"THEM5"	"protein_coding"
"ENSG00000159445"	117145	"THEM4"	"protein_coding"
"ENSG00000285651"	NA	""	"lncRNA"
"ENSG00000286581"	NA	""	"lncRNA"
"ENSG00000223810"	NA	"KRT8P28"	"processed_pseudogene"
"ENSG00000197747"	6281	"S100A10"	"protein_coding"
"ENSG00000240667"	NA	"NBPF18P"	"unprocessed_pseudogene"
"ENSG00000123473"	6491	"STIL"	"protein_coding"
"ENSG00000198854"	100129271	"C1orf68"	"protein_coding"
"ENSG00000229713"	NA	"LCEP2"	"unprocessed_pseudogene"
"ENSG00000233819"	NA	"LCEP1"	"unprocessed_pseudogene"
"ENSG00000203786"	448834	"KPRP"	"protein_coding"
"ENSG00000240386"	353137	"LCE1F"	"protein_coding"
"ENSG00000186226"	353135	"LCE1E"	"protein_coding"
"ENSG00000172155"	353134	"LCE1D"	"protein_coding"
"ENSG00000236274"	NA	""	"processed_pseudogene"
"ENSG00000020129"	23154	"NCDN"	"protein_coding"
"ENSG00000239636"	NA	"TFAP2E-AS1"	"lncRNA"
"ENSG00000116819"	339488	"TFAP2E"	"protein_coding"
"ENSG00000237763"	276	"AMY1A"	"protein_coding"
"ENSG00000174876"	277	"AMY1B"	"protein_coding"
"ENSG00000187733"	278	"AMY1C"	"protein_coding"
"ENSG00000237993"	NA	""	"lncRNA"
"ENSG00000235933"	NA	"LINC01779"	"lncRNA"
"ENSG00000186603"	84842	"HPDL"	"protein_coding"
"ENSG00000197454"	81466	"OR2L5"	"protein_coding"
"ENSG00000117643"	57134	"MAN1C1"	"protein_coding"
"ENSG00000233478"	NA	""	"lncRNA"
"ENSG00000162430"	57190	"SELENON"	"protein_coding"
"ENSG00000173212"	126868	"MAB21L3"	"protein_coding"
"ENSG00000163531"	23114	"NFASC"	"protein_coding"
"ENSG00000239855"	NA	"IGKV1-6"	"IG_V_gene"
"ENSG00000243063"	NA	"IGKV3-7"	"IG_V_gene"
"ENSG00000240671"	NA	"IGKV1-8"	"IG_V_gene"
"ENSG00000241755"	NA	"IGKV1-9"	"IG_V_gene"
"ENSG00000253278"	NA	"IGKV2-10"	"IG_V_pseudogene"
"ENSG00000241351"	NA	"IGKV3-11"	"IG_V_gene"
"ENSG00000243290"	NA	"IGKV1-12"	"IG_V_gene"
"ENSG00000253497"	NA	"IGKV1-13"	"IG_V_pseudogene"
"ENSG00000253265"	NA	"IGKV2-14"	"IG_V_pseudogene"
"ENSG00000244437"	NA	"IGKV3-15"	"IG_V_gene"
"ENSG00000240864"	NA	"IGKV1-16"	"IG_V_gene"
"ENSG00000240382"	NA	"IGKV1-17"	"IG_V_gene"
"ENSG00000254157"	NA	"IGKV2-18"	"IG_V_pseudogene"
"ENSG00000253732"	NA	"IGKV2-19"	"IG_V_pseudogene"
"ENSG00000239951"	NA	"IGKV3-20"	"IG_V_gene"
"ENSG00000211611"	NA	"IGKV6-21"	"IG_V_gene"
"ENSG00000253578"	NA	"IGKV1-22"	"IG_V_pseudogene"
"ENSG00000253625"	NA	"IGKV2-23"	"IG_V_pseudogene"
"ENSG00000241294"	NA	"IGKV2-24"	"IG_V_gene"
"ENSG00000253202"	NA	"IGKV3-25"	"IG_V_pseudogene"
"ENSG00000254098"	NA	"IGKV2-26"	"IG_V_pseudogene"
"ENSG00000277852"	NA	""	"unprocessed_pseudogene"
"ENSG00000244575"	NA	"IGKV1-27"	"IG_V_gene"
"ENSG00000244116"	NA	"IGKV2-28"	"IG_V_gene"
"ENSG00000253998"	NA	"IGKV2-29"	"IG_V_pseudogene"
"ENSG00000243238"	NA	"IGKV2-30"	"IG_V_gene"
"ENSG00000253158"	NA	"IGKV3-31"	"IG_V_pseudogene"
"ENSG00000253870"	NA	"IGKV1-32"	"IG_V_pseudogene"
"ENSG00000242076"	NA	"IGKV1-33"	"IG_V_gene"
"ENSG00000253860"	NA	"IGKV3-34"	"IG_V_pseudogene"
"ENSG00000253461"	NA	"IGKV1-35"	"IG_V_pseudogene"
"ENSG00000253487"	NA	"IGKV2-36"	"IG_V_pseudogene"
"ENSG00000239862"	NA	"IGKV1-37"	"IG_V_gene"
"ENSG00000253592"	NA	"IGKV2-38"	"IG_V_pseudogene"
"ENSG00000242371"	NA	"IGKV1-39"	"IG_V_gene"
"ENSG00000273962"	NA	"IGKV2-40"	"IG_V_gene"
"ENSG00000283427"	NA	""	"unprocessed_pseudogene"
"ENSG00000283196"	645166	""	"transcribed_unprocessed_pseudogene"
"ENSG00000283196"	654342	""	"transcribed_unprocessed_pseudogene"
"ENSG00000283196"	107985911	""	"transcribed_unprocessed_pseudogene"
"ENSG00000276861"	NA	""	"rRNA"
"ENSG00000283132"	NA	""	"unprocessed_pseudogene"
"ENSG00000283214"	NA	""	"unprocessed_pseudogene"
"ENSG00000283659"	NA	""	"unprocessed_pseudogene"
"ENSG00000251039"	NA	"IGKV2D-40"	"IG_V_gene"
"ENSG00000251546"	NA	"IGKV1D-39"	"IG_V_gene"
"ENSG00000254009"	NA	"IGKV2D-38"	"IG_V_pseudogene"
"ENSG00000250036"	NA	"IGKV1D-37"	"IG_V_gene"
"ENSG00000253127"	NA	"IGKV2D-36"	"IG_V_pseudogene"
"ENSG00000232747"	NA	"IGKV1D-35"	"IG_V_pseudogene"
"ENSG00000253501"	NA	"IGKV3D-34"	"IG_V_pseudogene"
"ENSG00000239975"	NA	"IGKV1D-33"	"IG_V_gene"
"ENSG00000253191"	NA	"IGKV1D-32"	"IG_V_pseudogene"
"ENSG00000253999"	NA	"IGKV3D-31"	"IG_V_pseudogene"
"ENSG00000239571"	NA	"IGKV2D-30"	"IG_V_gene"
"ENSG00000243264"	NA	"IGKV2D-29"	"IG_V_gene"
"ENSG00000242534"	NA	"IGKV2D-28"	"IG_V_gene"
"ENSG00000224607"	NA	"IGKV1D-27"	"IG_V_pseudogene"
"ENSG00000211623"	NA	"IGKV2D-26"	"IG_V_gene"
"ENSG00000254097"	NA	"IGKV3D-25"	"IG_V_pseudogene"
"ENSG00000241566"	NA	"IGKV2D-24"	"IG_V_gene"
"ENSG00000254345"	NA	"IGKV2D-23"	"IG_V_pseudogene"
"ENSG00000253365"	NA	"IGKV1D-22"	"IG_V_pseudogene"
"ENSG00000225523"	NA	"IGKV6D-21"	"IG_V_gene"
"ENSG00000211625"	NA	"IGKV3D-20"	"IG_V_gene"
"ENSG00000253765"	NA	"IGKV2D-19"	"IG_V_pseudogene"
"ENSG00000254220"	NA	"IGKV2D-18"	"IG_V_pseudogene"
"ENSG00000211626"	NA	"IGKV6D-41"	"IG_V_gene"
"ENSG00000242766"	NA	"IGKV1D-17"	"IG_V_gene"
"ENSG00000241244"	NA	"IGKV1D-16"	"IG_V_gene"
"ENSG00000224041"	NA	"IGKV3D-15"	"IG_V_gene"
"ENSG00000254292"	NA	"IGKV2D-14"	"IG_V_pseudogene"
"ENSG00000276566"	NA	"IGKV1D-13"	"IG_V_gene"
"ENSG00000278857"	NA	"IGKV1D-12"	"IG_V_gene"
"ENSG00000211632"	NA	"IGKV3D-11"	"IG_V_gene"
"ENSG00000253906"	NA	"IGKV2D-10"	"IG_V_pseudogene"
"ENSG00000211633"	NA	"IGKV1D-42"	"IG_V_gene"
"ENSG00000242580"	NA	"IGKV1D-43"	"IG_V_gene"
"ENSG00000239819"	NA	"IGKV1D-8"	"IG_V_gene"
"ENSG00000228325"	NA	"IGKV3D-7"	"IG_V_gene"
"ENSG00000275490"	NA	""	"unprocessed_pseudogene"
"ENSG00000270999"	NA	"IGKV1OR2-118"	"IG_V_pseudogene"
"ENSG00000265897"	NA	""	"processed_pseudogene"
"ENSG00000281904"	NA	""	"lncRNA"
"ENSG00000159374"	130951	"M1AP"	"protein_coding"
"ENSG00000184144"	6900	"CNTN2"	"protein_coding"
"ENSG00000155052"	129684	"CNTNAP5"	"protein_coding"
"ENSG00000144426"	65065	"NBEAL1"	"protein_coding"
"ENSG00000123600"	79828	"METTL8"	"protein_coding"
"ENSG00000150722"	151242	"PPP1R1C"	"protein_coding"
"ENSG00000143028"	284612	"SYPL2"	"protein_coding"
"ENSG00000237481"	NA	""	"lncRNA"
"ENSG00000154429"	126731	"CCSAP"	"protein_coding"
"ENSG00000244617"	151516	"ASPRV1"	"protein_coding"
"ENSG00000196228"	442038	"SULT1C3"	"protein_coding"
"ENSG00000252506"	NA	"RNU6-180P"	"snRNA"
"ENSG00000252051"	NA	"RN7SKP276"	"misc_RNA"
"ENSG00000230331"	NA	""	"processed_pseudogene"
"ENSG00000143632"	58	"ACTA1"	"protein_coding"
"ENSG00000125571"	27178	"IL37"	"protein_coding"
"ENSG00000226920"	NA	""	"lncRNA"
"ENSG00000279667"	NA	""	"TEC"
"ENSG00000187815"	339559	"ZFP69"	"protein_coding"
"ENSG00000238287"	NA	""	"lncRNA"
"ENSG00000227278"	NA	""	"lncRNA"
"ENSG00000238186"	NA	""	"lncRNA"
"ENSG00000117010"	127396	"ZNF684"	"protein_coding"
"ENSG00000169967"	10746	"MAP3K2"	"protein_coding"
"ENSG00000286838"	NA	""	"lncRNA"
"ENSG00000236505"	NA	""	"unprocessed_pseudogene"
"ENSG00000164002"	64789	"EXO5"	"protein_coding"
"ENSG00000229820"	NA	""	"processed_pseudogene"
"ENSG00000221216"	NA	"RNU6ATAC27P"	"snRNA"
"ENSG00000242125"	8420	"SNHG3"	"lncRNA"
"ENSG00000274266"	NA	"SNORA73A"	"snoRNA"
"ENSG00000200087"	26768	"SNORA73B"	"snoRNA"
"ENSG00000231468"	NA	"PRDX3P2"	"processed_pseudogene"
"ENSG00000279443"	NA	""	"TEC"
"ENSG00000180098"	54952	"TRNAU1AP"	"protein_coding"
"ENSG00000144134"	11159	"RABL2A"	"protein_coding"
"ENSG00000197989"	85028	"SNHG12"	"lncRNA"
"ENSG00000188282"	285180	"RUFY4"	"protein_coding"
"ENSG00000221539"	692212	"SNORD99"	"snoRNA"
"ENSG00000278274"	677838	"SNORA61"	"snoRNA"
"ENSG00000273544"	677825	"SNORA44"	"snoRNA"
"ENSG00000280498"	692073	"SNORA16A"	"snoRNA"
"ENSG00000274582"	NA	"SNORA16A"	"snoRNA"
"ENSG00000120656"	6883	"TAF12"	"protein_coding"
"ENSG00000188060"	115273	"RAB42"	"protein_coding"
"ENSG00000228222"	NA	""	"lncRNA"
"ENSG00000229388"	105378616	"LINC01715"	"lncRNA"
"ENSG00000138068"	391365	"SULT6B1"	"protein_coding"
"ENSG00000270103"	NA	""	"lncRNA"
"ENSG00000274978"	26824	"RNU11"	"snRNA"
"ENSG00000240038"	280	"AMY2B"	"protein_coding"
"ENSG00000188219"	445582	"POTEE"	"protein_coding"
"ENSG00000243480"	279	"AMY2A"	"protein_coding"
"ENSG00000117266"	5129	"CDK18"	"protein_coding"
"ENSG00000084676"	8648	"NCOA1"	"protein_coding"
"ENSG00000121964"	79712	"GTDC1"	"protein_coding"
"ENSG00000225522"	NA	""	"processed_pseudogene"
"ENSG00000170498"	3814	"KISS1"	"protein_coding"
"ENSG00000174567"	127845	"GOLT1A"	"protein_coding"
"ENSG00000143850"	22874	"PLEKHA6"	"protein_coding"
"ENSG00000231691"	NA	""	"lncRNA"
"ENSG00000219133"	NA	""	"processed_pseudogene"
"ENSG00000280924"	127841	"LINC00628"	"lncRNA"
"ENSG00000226330"	NA	""	"lncRNA"
"ENSG00000237848"	NA	""	"processed_pseudogene"
"ENSG00000158615"	84919	"PPP1R15B"	"protein_coding"
"ENSG00000133056"	5287	"PIK3C2B"	"protein_coding"
"ENSG00000078018"	4133	"MAP2"	"protein_coding"
"ENSG00000198625"	4194	"MDM4"	"protein_coding"
"ENSG00000152049"	23704	"KCNE4"	"protein_coding"
"ENSG00000284308"	388963	"C2orf81"	"protein_coding"
"ENSG00000155744"	285172	"FAM126B"	"protein_coding"
"ENSG00000236682"	100506922	"MAP3K2-DT"	"lncRNA"
"ENSG00000287742"	NA	""	"lncRNA"
"ENSG00000115718"	5624	"PROC"	"protein_coding"
"ENSG00000236779"	NA	""	"processed_pseudogene"
"ENSG00000200408"	NA	"RNA5SP74"	"rRNA_pseudogene"
"ENSG00000240710"	NA	""	"lncRNA"
"ENSG00000240219"	NA	""	"lncRNA"
"ENSG00000228729"	NA	""	"processed_pseudogene"
"ENSG00000236636"	NA	""	"processed_pseudogene"
"ENSG00000287525"	NA	""	"lncRNA"
"ENSG00000143776"	8476	"CDC42BPA"	"protein_coding"
"ENSG00000264075"	100616187	"MIR4783"	"miRNA"
"ENSG00000163166"	55677	"IWS1"	"protein_coding"
"ENSG00000072163"	55679	"LIMS2"	"protein_coding"
"ENSG00000197056"	79830	"ZMYM1"	"protein_coding"
"ENSG00000144230"	2840	"GPR17"	"protein_coding"
"ENSG00000233940"	NA	"RPL12P45"	"processed_pseudogene"
"ENSG00000228348"	NA	"EFCAB14P1"	"processed_pseudogene"
"ENSG00000284640"	NA	""	"lncRNA"
"ENSG00000116560"	6421	"SFPQ"	"protein_coding"
"ENSG00000201868"	NA	""	"misc_RNA"
"ENSG00000240374"	NA	"RN7SL503P"	"misc_RNA"
"ENSG00000201542"	NA	""	"snoRNA"
"ENSG00000203910"	388649	"C1orf146"	"protein_coding"
"ENSG00000233125"	NA	"ACTBP12"	"processed_pseudogene"
"ENSG00000174842"	11146	"GLMN"	"protein_coding"
"ENSG00000122484"	79871	"RPAP2"	"protein_coding"
"ENSG00000242764"	NA	"RN7SL824P"	"misc_RNA"
"ENSG00000162676"	2672	"GFI1"	"protein_coding"
"ENSG00000223787"	NA	""	"processed_pseudogene"
"ENSG00000229992"	NA	"HMGB3P9"	"processed_pseudogene"
"ENSG00000201317"	NA	"RNU4-59P"	"snRNA"
"ENSG00000225505"	NA	""	"processed_pseudogene"
"ENSG00000234202"	NA	"H3P3"	"processed_pseudogene"
"ENSG00000223896"	NA	"CCNJP2"	"processed_pseudogene"
"ENSG00000067208"	7813	"EVI5"	"protein_coding"
"ENSG00000279111"	128367	"OR10X1"	"protein_coding"
"ENSG00000187701"	403239	"OR2T27"	"protein_coding"
"ENSG00000231237"	NA	"OR6K1P"	"unprocessed_pseudogene"
"ENSG00000203757"	391114	"OR6K3"	"protein_coding"
"ENSG00000180437"	NA	"OR6K4P"	"unprocessed_pseudogene"
"ENSG00000226949"	NA	"OR6K5P"	"unprocessed_pseudogene"
"ENSG00000188340"	81442	"OR6N2"	"protein_coding"
"ENSG00000229724"	NA	"OR2AQ1P"	"unprocessed_pseudogene"
"ENSG00000180409"	NA	"OR10AA1P"	"unprocessed_pseudogene"
"ENSG00000163563"	4332	"MNDA"	"protein_coding"
"ENSG00000196266"	441911	"OR10J3"	"polymorphic_pseudogene"
"ENSG00000196772"	284532	"OR14A16"	"protein_coding"
"ENSG00000232908"	NA	"HSD17B7P1"	"processed_pseudogene"
"ENSG00000230576"	NA	"OR6R1P"	"unprocessed_pseudogene"
"ENSG00000197591"	391189	"OR11L1"	"protein_coding"
"ENSG00000162722"	25893	"TRIM58"	"protein_coding"
"ENSG00000238243"	343171	"OR2W3"	"protein_coding"
"ENSG00000177275"	127608	"OR2AJ1"	"protein_coding"
"ENSG00000226191"	NA	"CLK3P2"	"processed_pseudogene"
"ENSG00000224830"	NA	"OR2X1P"	"unprocessed_pseudogene"
"ENSG00000279263"	391190	"OR2L8"	"protein_coding"
"ENSG00000132781"	4595	"MUTYH"	"protein_coding"
"ENSG00000197532"	391112	"OR6Y1"	"protein_coding"
"ENSG00000234512"	NA	"TLR12P"	"unitary_pseudogene"
"ENSG00000235907"	NA	""	"processed_pseudogene"
"ENSG00000121903"	7579	"ZSCAN20"	"protein_coding"
"ENSG00000198104"	254879	"OR2T6"	"protein_coding"
"ENSG00000177233"	NA	"OR2M1P"	"unprocessed_pseudogene"
"ENSG00000162727"	127059	"OR2M5"	"protein_coding"
"ENSG00000198601"	391194	"OR2M2"	"protein_coding"
"ENSG00000239428"	NA	"GM2AP2"	"processed_pseudogene"
"ENSG00000234333"	NA	"CYCSP53"	"processed_pseudogene"
"ENSG00000117523"	23215	"PRRC2C"	"protein_coding"
"ENSG00000283683"	110806290	"MYOCOS"	"protein_coding"
"ENSG00000034971"	4653	"MYOC"	"protein_coding"
"ENSG00000233542"	NA	""	"lncRNA"
"ENSG00000187730"	2563	"GABRD"	"protein_coding"
"ENSG00000226969"	NA	""	"lncRNA"
"ENSG00000142609"	85452	"CFAP74"	"protein_coding"
"ENSG00000270620"	NA	""	"unprocessed_pseudogene"
"ENSG00000116809"	7709	"ZBTB17"	"protein_coding"
"ENSG00000234607"	NA	""	"processed_pseudogene"
"ENSG00000231353"	NA	""	"unprocessed_pseudogene"
"ENSG00000275503"	NA	""	"processed_pseudogene"
"ENSG00000224966"	NA	"TBC1D3P6"	"unprocessed_pseudogene"
"ENSG00000183888"	149563	"SRARP"	"protein_coding"
"ENSG00000233078"	NA	""	"lncRNA"
"ENSG00000173641"	27129	"HSPB7"	"protein_coding"
"ENSG00000186510"	1187	"CLCNKA"	"protein_coding"
"ENSG00000232456"	NA	""	"unprocessed_pseudogene"
"ENSG00000185519"	348487	"FAM131C"	"protein_coding"
"ENSG00000184908"	1188	"CLCNKB"	"protein_coding"
"ENSG00000116785"	10878	"CFHR3"	"protein_coding"
"ENSG00000244414"	3078	"CFHR1"	"protein_coding"
"ENSG00000285986"	NA	""	"unprocessed_pseudogene"
"ENSG00000134365"	10877	"CFHR4"	"protein_coding"
"ENSG00000177462"	343172	"OR2T8"	"protein_coding"
"ENSG00000278480"	NA	"ZBTB2P1"	"processed_pseudogene"
"ENSG00000233485"	101927417	"FHAD1-AS1"	"lncRNA"
"ENSG00000236045"	NA	""	"lncRNA"
"ENSG00000228140"	NA	""	"lncRNA"
"ENSG00000142634"	79180	"EFHD2"	"protein_coding"
"ENSG00000162438"	11330	"CTRC"	"protein_coding"
"ENSG00000142621"	114827	"FHAD1"	"protein_coding"
"ENSG00000235749"	NA	""	"lncRNA"
"ENSG00000169214"	343169	"OR6F1"	"protein_coding"
"ENSG00000239395"	NA	""	"protein_coding"
"ENSG00000241128"	388761	"OR14A2"	"protein_coding"
"ENSG00000153230"	343170	"OR14K1"	"protein_coding"
"ENSG00000228336"	NA	"OR9H1P"	"polymorphic_pseudogene"
"ENSG00000173285"	391109	"OR10K1"	"protein_coding"
"ENSG00000177201"	127064	"OR2T12"	"protein_coding"
"ENSG00000177212"	391195	"OR2T33"	"protein_coding"
"ENSG00000160062"	653121	"ZBTB8A"	"protein_coding"
"ENSG00000176261"	339487	"ZBTB8OS"	"protein_coding"
"ENSG00000177535"	127623	"OR2B11"	"protein_coding"
"ENSG00000242769"	NA	"RN7SL432P"	"misc_RNA"
"ENSG00000213281"	4893	"NRAS"	"protein_coding"
"ENSG00000009307"	7812	"CSDE1"	"protein_coding"
"ENSG00000201900"	NA	"RNY1P13"	"misc_RNA"
"ENSG00000052723"	80143	"SIKE1"	"protein_coding"
"ENSG00000180433"	128371	"OR6K6"	"protein_coding"
"ENSG00000182783"	343563	"OR2T29"	"protein_coding"
"ENSG00000223972"	84771	"DDX11L1"	"transcribed_unprocessed_pseudogene"
"ENSG00000223972"	727856	"DDX11L1"	"transcribed_unprocessed_pseudogene"
"ENSG00000223972"	100287102	"DDX11L1"	"transcribed_unprocessed_pseudogene"
"ENSG00000223972"	100287596	"DDX11L1"	"transcribed_unprocessed_pseudogene"
"ENSG00000223972"	102725121	"DDX11L1"	"transcribed_unprocessed_pseudogene"
"ENSG00000227232"	653635	"WASH7P"	"unprocessed_pseudogene"
"ENSG00000278267"	102466751	"MIR6859-1"	"miRNA"
"ENSG00000243485"	NA	"MIR1302-2HG"	"lncRNA"
"ENSG00000284332"	100302278	"MIR1302-2"	"miRNA"
"ENSG00000237613"	645520	"FAM138A"	"lncRNA"
"ENSG00000268020"	NA	"OR4G4P"	"unprocessed_pseudogene"
"ENSG00000240361"	NA	"OR4G11P"	"transcribed_unprocessed_pseudogene"
"ENSG00000186092"	79501	"OR4F5"	"protein_coding"
"ENSG00000238009"	NA	""	"lncRNA"
"ENSG00000239945"	NA	""	"lncRNA"
"ENSG00000233750"	NA	"CICP27"	"processed_pseudogene"
"ENSG00000268903"	NA	""	"processed_pseudogene"
"ENSG00000269981"	NA	""	"processed_pseudogene"
"ENSG00000239906"	NA	""	"lncRNA"
"ENSG00000241860"	NA	""	"lncRNA"
"ENSG00000222623"	NA	"RNU6-1100P"	"snRNA"
"ENSG00000241599"	NA	""	"lncRNA"
"ENSG00000188558"	391211	"OR2G6"	"protein_coding"
"ENSG00000077522"	88	"ACTN2"	"protein_coding"
"ENSG00000196240"	401992	"OR2T2"	"protein_coding"
"ENSG00000197437"	441933	"OR13G1"	"protein_coding"
"ENSG00000221888"	26188	"OR1C1"	"protein_coding"
"ENSG00000228198"	127062	"OR2M3"	"protein_coding"
"ENSG00000184022"	127069	"OR2T10"	"protein_coding"
"ENSG00000197403"	128372	"OR6N1"	"protein_coding"
"ENSG00000279301"	127077	"OR2T11"	"protein_coding"
"ENSG00000198967"	128368	"OR10Z1"	"protein_coding"
"ENSG00000163554"	6708	"SPTA1"	"protein_coding"
"ENSG00000198965"	343406	"OR10R2"	"protein_coding"
"ENSG00000229051"	101927244	"LINC01788"	"lncRNA"
"ENSG00000050628"	5733	"PTGER3"	"protein_coding"
"ENSG00000235782"	NA	""	"lncRNA"
"ENSG00000269933"	NA	""	"lncRNA"
"ENSG00000235079"	NA	"ZRANB2-AS1"	"lncRNA"
"ENSG00000132485"	9406	"ZRANB2"	"protein_coding"
"ENSG00000207721"	406962	"MIR186"	"miRNA"
"ENSG00000229956"	NA	"ZRANB2-AS2"	"lncRNA"
"ENSG00000226324"	NA	""	"processed_pseudogene"
"ENSG00000231985"	NA	""	"lncRNA"
"ENSG00000271618"	NA	""	"processed_pseudogene"
"ENSG00000143379"	9869	"SETDB1"	"protein_coding"
"ENSG00000143418"	29956	"CERS2"	"protein_coding"
